"ims_org_id","pred.y"
"INS00001674",370254.507825354
"INS00001675",355900.948194861
"INS00003732",357292.219994999
"INS00005166",380580.316125421
"INS00005789",505989.871501179
"INS00608509",416977.599777864
"INS01048470",329641.985459525
"INS01096239",328865.243702566
"INS00000574",550146.823882719
"INS00000575",6145097.67973286
"INS00001671",16036448.3955769
"INS00003738",4387834.19665297
"INS00005717",2990138.64837123
"INS00281847",370042.069574796
"INS00451370",383925.877096159
"INS00581884",1244191.02685788
"INS01001084",328308.516302609
"INS01171112",330603.691449577
"INS00001285",387455.729920475
"INS00001878",403446.298537002
"INS00003671",377934.926378523
"INS00003679",397691.419728637
"INS00005167",402456.220406155
"INS00005711",466624.529293665
"INS00470752",389852.51384198
"INS00001266",1542989.84144424
"INS00003686",831528.55981347
"INS00003691",5456266.5637621
"INS00006030",327648.77846079
"INS00006704",329254.363598813
"INS00006839",13547929.8720103
"INS00006840",330345.816680504
"INS00006841",606642.864831605
"INS00006843",328993.378007587
"INS00011459",498609.552375922
"INS00116403",544612.596729554
"INS00116446",330190.430509804
"INS00535066",384766.187326342
"INS00535091",329372.913822406
"INS00926944",329506.257292539
"INS01038192",589393.891168815
"INS01173287",329605.655946582
"INS00001670",389600.297166513
"INS00003673",356024.726664213
"INS00003676",393809.042131008
"INS00003677",1280811.61719178
"INS00003692",351963.295561916
"INS00003695",384891.420773944
"INS00003706",391884.030358484
"INS00003707",377104.496876618
"INS00003727",357360.951882795
"INS00003728",367875.87623328
"INS00003734",463857.682766387
"INS00005203",719320.079003202
"INS00006842",569667.117834913
"INS00008644",511494.499311474
"INS00061424",484279.284638687
"INS00116439",573123.324112578
"INS00117382",4562114.46475245
"INS00117383",342817.687911542
"INS00281448",371983.764781111
"INS00413352",331479.959594685
"INS00001268",4403881.30645316
"INS00001386",383175.437709693
"INS00001394",5994461.3787054
"INS00001496",330677.453481547
"INS00003661",380348.738503402
"INS00003688",412522.860903624
"INS00003709",419285.868085975
"INS00006701",326818.652396225
"INS00011455",559772.571072255
"INS00108687",426637.344870494
"INS00118648",442080.1038271
"INS00640968",377779.502321801
"INS00000675",329978.265890226
"INS00001289",535310.170485384
"INS00001393",383531.37927552
"INS00001397",370399.489340995
"INS00001525",411375.511258541
"INS00001526",359616.298086996
"INS00003662",358019.623685516
"INS00003666",368537.957010128
"INS00003678",399346.921155562
"INS00118646",468821.869429143
"INS00491450",333027.300207795
"INS00003610",430040.734725009
"INS00003612",384824.912327253
"INS00003619",452669.70203656
"INS00003634",359054.173244897
"INS00005074",2815358.41051291
"INS00005732",381955.323493157
"INS00005733",405526.404902644
"INS00001290",401106.017040859
"INS00003617",352984.923960826
"INS00003640",457917.140320384
"INS00006463",625865.243303972
"INS00003633",348550.645175071
"INS00005735",393022.202149889
"INS00006442",355266.522668801
"INS01143835",328475.909290416
"INS00000849",378541.466427472
"INS00005315",2370214.30104245
"INS00005916",402355.889635041
"INS00006296",899108.14057781
"INS00108701",453966.37527569
"INS00001882",1835250.67221707
"INS00003618",359945.164204832
"INS00003648",459535.804000111
"INS00005738",683871.248419765
"INS00833214",575656.778329537
"INS01003686",330149.769518796
"INS01114525",410085.023581737
"INS01151501",376430.007733747
"INS00000850",1978271.60052509
"INS00000853",373147.173671601
"INS00000854",5038409.67122439
"INS00001170",377764.284652808
"INS00001514",397914.72586202
"INS00005316",467035.132706429
"INS00084409",582256.550438425
"INS00464291",411559.911197717
"INS00540010",411169.282210545
"INS00640003",333779.377821985
"INS00000848",9089548.3330509
"INS00001130",6864403.86855565
"INS00003606",6076851.45161876
"INS00003607",1224472.03769189
"INS00003647",11815678.631607
"INS00006697",329728.018244381
"INS00114861",461290.881315904
"INS00773817",518687.472453397
"INS00000864",425321.407246904
"INS00000865",349541.891618162
"INS00000866",434940.876031818
"INS00003616",385961.277421208
"INS00005734",343410.878464259
"INS00940833",359261.919230311
"INS00001515",351031.984177697
"INS00003608",659081.625776618
"INS00003631",378753.956500114
"INS00003641",436267.075717415
"INS00003644",7351546.70706327
"INS00006295",2156935.79114679
"INS00936464",573327.12564198
"INS00000852",368391.50047612
"INS00003623",375800.571060362
"INS00003635",349445.479383672
"INS00003646",372431.647005999
"INS00003650",2933310.87788088
"INS00000851",2847046.24204628
"INS00003621",340347.699068787
"INS00003637",512053.779121933
"INS00006166",359110.232898205
"INS00003649",5654486.48567792
"INS00005280",3382061.82647053
"INS00005731",328586.118274221
"INS00005736",414595.438039442
"INS00005929",5366710.39201052
"INS00006696",329675.723164063
"INS00115672",328985.556253182
"INS00485345",439481.633807245
"INS00499192",524157.432412495
"INS00578399",329703.76224419
"INS00580455",342233.204297905
"INS00995545",520970.976720212
"INS00003629",442163.003837812
"INS00003630",444470.389951582
"INS00006141",376855.530962308
"INS00006146",364363.002853711
"INS00006297",911315.58861411
"INS00001717",346370.052387285
"INS00006097",2312202.54593451
"INS00006098",372938.311130604
"INS00006140",356726.025928352
"INS00006142",374685.028745902
"INS00006143",4566015.33043617
"INS00108671",437145.641224865
"INS00118605",446233.46403604
"INS00757627",329121.798265715
"INS00001404",329334.934528204
"INS00003767",484891.74081774
"INS00003768",459190.791639484
"INS00003775",386626.504279697
"INS00003790",422098.250856314
"INS00003815",5550825.73026652
"INS00003833",382522.030077121
"INS00005853",335925.825307902
"INS00005854",351236.566537233
"INS00005913",427152.989072273
"INS00107700",608552.263019521
"INS00118618",475350.345179969
"INS00557722",570694.193683985
"INS00580559",328990.584566818
"INS00644965",364720.362062851
"INS01011777",330344.506604643
"INS01069576",339291.965278265
"INS00001740",1257548.12534996
"INS00003784",427658.485696631
"INS00003797",452727.399876051
"INS00003800",1168570.22829663
"INS00003817",339755.556380446
"INS00005005",4004154.98032051
"INS00005013",9539884.24869271
"INS00005318",6178818.11388148
"INS00006125",8151588.60994129
"INS00006128",328524.298865484
"INS00006565",15498919.1396471
"INS00006567",2387325.7523491
"INS00006702",329406.334199156
"INS00103484",409199.22040181
"INS00103519",455944.806356839
"INS00103524",346787.596938498
"INS00106738",496571.707376561
"INS00108649",2870224.04930299
"INS00117385",431978.566594921
"INS00118625",360172.972998943
"INS00261774",330365.849330713
"INS00483837",559861.981283321
"INS00559505",348339.181147273
"INS00592288",816111.229956265
"INS00801810",443502.637552703
"INS00831518",329711.00525558
"INS00943525",331573.812989157
"INS00943526",329356.604819291
"INS00944188",378266.581758569
"INS00950402",329016.782380658
"INS01096238",329826.476027262
"INS00003806",385856.957347215
"INS00005007",367752.817527042
"INS00005317",398786.329933644
"INS00005320",374746.813437518
"INS00005321",1053745.95282218
"INS01187741",329375.558432631
"INS00001405",629638.690423164
"INS00003779",2471460.81568428
"INS00003785",763077.742447726
"INS00003793",364942.540054584
"INS00003802",590358.003671136
"INS00003804",379325.938902621
"INS00003809",414052.881367079
"INS00003823",492149.478034961
"INS00003781",346616.644106711
"INS00003787",373618.385714912
"INS00003791",432098.432609089
"INS00003827",354043.662658355
"INS00003829",377021.601584138
"INS00003788",349309.630073626
"INS00003818",343631.028426919
"INS00005011",448633.701455329
"INS00005319",720957.240879227
"INS00005719",354729.439143597
"INS00005852",402386.777207776
"INS00005855",355066.084378734
"INS00003794",343425.013968052
"INS00003814",379118.577681052
"INS00005856",407541.5120463
"INS00003770",344698.480071998
"INS00003777",349265.127104477
"INS00003812",402173.963021027
"INS00001777",421008.943958926
"INS00001779",384595.61052245
"INS00001781",384897.025539082
"INS00003803",362900.981819633
"INS00003822",432134.549003892
"INS00003824",469922.324836626
"INS00003834",1114379.23561856
"INS00006132",719461.160654884
"INS00006169",429575.543756212
"INS00006448",457736.387171334
"INS00103619",504103.379677564
"INS00468988",375257.704817917
"INS00491473",433412.889573825
"INS00494130",420451.767725396
"INS00606029",452235.938981587
"INS00751392",328979.568841948
"INS00001776",2011435.61311845
"INS00001778",7534733.35547084
"INS00005980",20868377.5503005
"INS00005981",328712.200906156
"INS00006168",9687200.62559593
"INS00006465",2577528.80160839
"INS00007913",553880.407828233
"INS00109935",517094.686766557
"INS00116420",498391.10393401
"INS00118661",393072.06708474
"INS00365991",1166846.26712078
"INS00569495",328190.003739832
"INS00601959",328055.974031693
"INS01031089",329019.180979281
"INS01147066",341626.655834822
"INS00003782",391890.928889577
"INS00005006",371329.797609524
"INS00005009",410040.762754827
"INS00005014",422551.496184897
"INS00001775",574161.163075264
"INS00003813",1315191.46212013
"INS00003835",666683.734575785
"INS00003837",912752.718470853
"INS00005850",368700.247568296
"INS00005982",376497.147744719
"INS00006144",351140.461748965
"INS00105353",329446.056086357
"INS00515748",987447.433126514
"INS00578392",328381.84383528
"INS00001783",353892.790182472
"INS00003776",1437828.54516953
"INS00003810",582230.197835981
"INS00003825",375319.691668878
"INS00006392",416805.993767328
"INS00001886",412837.227290004
"INS00005012",349655.861853309
"INS00006794",499755.054400787
"INS00001727",698013.702601219
"INS00005010",379452.68998382
"INS00005899",431464.792581443
"INS00001493",360636.438259452
"INS00001782",387891.619198218
"INS00003774",1823093.43216927
"INS00003783",350085.229601881
"INS00003832",768101.227356535
"INS00003836",632607.148011084
"INS00005851",410067.3821882
"INS00480071",471493.055259568
"INS00001780",437481.217329491
"INS00003831",418422.848622847
"INS00006145",395651.04640656
"INS00000913",4516186.52474079
"INS00000916",3651817.61010364
"INS00001439",1354314.16580118
"INS00001440",9770094.00689906
"INS00001444",3410163.96714195
"INS00001487",729161.700942348
"INS00004073",966134.735769976
"INS00006291",1406475.24093973
"INS00006352",611299.985630521
"INS00006377",6367932.0793204
"INS00006393",7922088.64839668
"INS00010121",366681.700444106
"INS00103620",492126.695964217
"INS00108711",887354.76138775
"INS00116416",327843.60191525
"INS00118611",670194.584729103
"INS00367668",676780.733745137
"INS00409039",1239812.13268917
"INS00481380",357232.136187947
"INS00492583",399407.112086124
"INS00536513",665470.828778572
"INS00577171",1231391.31317647
"INS00592273",375632.881969227
"INS00597678",823484.476570044
"INS00600424",424564.161788818
"INS00605575",438529.455158538
"INS00608521",373840.445819541
"INS00653852",329635.369161409
"INS00666443",1063578.24299536
"INS00669554",328120.017934241
"INS00720571",329139.849552206
"INS00735749",329647.898304898
"INS00782795",349962.261662483
"INS00834501",328158.508381601
"INS00840295",327881.057946653
"INS00995961",328045.662328556
"INS01004434",537906.022779592
"INS01046830",330168.339189303
"INS01104137",340894.023846022
"INS01146633",339244.422555569
"INS00000910",1620063.95049053
"INS00000917",352016.626933588
"INS00005598",1297800.26173508
"INS00006376",380534.34399336
"INS00006460",511527.837121066
"INS00493935",484627.433216649
"INS00578631",751910.532938838
"INS00760646",328777.784215817
"INS00805564",442726.404515334
"INS00000914",20634457.9467317
"INS00001262",8475490.25729058
"INS00001441",13503709.3953237
"INS00003858",6121504.81337897
"INS00003878",254536.333099394
"INS00003945",524997.920523245
"INS00003971",371207.869328073
"INS00003991",6739536.44687993
"INS00004075",716972.296335865
"INS00005607",22497632.5094019
"INS00006347",901255.979919571
"INS00006350",696563.525865311
"INS00006375",9171850.86156945
"INS00006388",17339484.343773
"INS00006655",340245.713516232
"INS00107713",613331.90617313
"INS00116295",329069.148072432
"INS00413245",361999.710058346
"INS00485801",394875.382750257
"INS00489335",328893.76960613
"INS00528243",654278.088695571
"INS00686119",328796.215887074
"INS00810000",329565.077750028
"INS00821483",328059.850157889
"INS01000520",328759.607624931
"INS01000976",328530.438384001
"INS01176939",337380.793280154
"INS00000915",569480.028889327
"INS00001546",440380.32331507
"INS00005884",684044.138829267
"INS00006378",392397.26555176
"INS00006379",1792233.84173788
"INS00006380",853536.525476443
"INS00648686",329744.240795323
"INS00001274",3173730.75379316
"INS00003846",329224.118510946
"INS00004065",973738.547539661
"INS00108709",483447.750728455
"INS00001628",405465.259176588
"INS00001633",364941.570323811
"INS00003911",1039879.01859908
"INS00003969",1619304.63623934
"INS00005881",389520.8241253
"INS00006458",2320116.14105925
"INS00118602",486528.299098161
"INS00001624",429953.743647043
"INS00001625",7325138.04991309
"INS00001627",716690.104039151
"INS00001631",398623.974811677
"INS00003994",8709690.48950592
"INS00006598",1651415.53847966
"INS00106209",447358.012166919
"INS00107706",434229.217823296
